https://www.sec.gov/Archives/edgar/data/824846/000112528200001036/0001125282-00-001036-0001.txt,"4,582",sh,"18,000,000"
https://www.sec.gov/Archives/edgar/data/824846/000088981200002795/0000889812-00-002795-0001.txt,"2,475"
https://www.sec.gov/Archives/edgar/data/824846/000112528201500922/b312159_10q.txt,"2,167"
https://www.sec.gov/Archives/edgar/data/824846/000112528201000898/0001125282-01-000898-0001.txt,"2,098",sh,"18,000,000"
https://www.sec.gov/Archives/edgar/data/824846/000112528202000938/b317365_10q.txt,677,sh,"18,000,000"
https://www.sec.gov/Archives/edgar/data/824846/000112528201503084/b315827_10q.txt,"1,765",sh,"18,000,000"
https://www.sec.gov/Archives/edgar/data/824846/000112528202002016/b318952_10q.txt,329,"2,771",sh,"18,000,000",sh,"18,000,000"
